job_id,basic_requirement,professional_skill,professional_quality,job_name,job_name
2855,0,3,0,实施工程师,实施工程师
2856,0,1,0,测试工程师,测试工程师
2857,0,0,0,测试工程师,测试工程师
2858,0,3,0,实施工程师,实施工程师
2859,2,0,5,科研人员,科研人员
2860,2,8,0,Java,Java
2861,0,0,0,科研人员,科研人员
2862,2,6,4,实施工程师,实施工程师
2863,2,6,1,科研人员,科研人员
2864,0,19,0,前端开发,前端开发
2865,2,15,0,实施工程师,实施工程师
2866,2,1,0,软件测试,软件测试
2867,0,0,1,技术支持工程师,技术支持工程师
2868,2,13,2,C/C++,C/C++
2869,0,0,0,硬件测试,硬件测试
2870,0,0,0,测试工程师,测试工程师
2871,2,5,6,技术支持工程师,技术支持工程师
2872,0,3,1,测试工程师,测试工程师
2873,0,0,0,技术支持工程师,技术支持工程师
2874,2,0,4,软件测试,软件测试
2875,0,0,0,硬件测试,硬件测试
2876,0,10,0,前端开发,前端开发
2877,0,0,0,硬件测试,硬件测试
2878,0,0,0,前端开发,前端开发
2879,0,13,0,Java,Java
2880,0,2,0,前端开发,前端开发
2881,4,5,2,科研人员,科研人员
2882,2,4,4,测试工程师,测试工程师
2883,2,1,0,科研人员,科研人员
2884,0,5,3,技术支持工程师,技术支持工程师
2885,0,7,0,C/C++,C/C++
2886,0,3,0,测试工程师,测试工程师
2887,1,1,0,硬件测试,硬件测试
2888,0,3,2,技术支持工程师,技术支持工程师
2889,0,0,0,科研人员,科研人员
2890,2,4,6,硬件测试,硬件测试
2891,2,2,0,测试工程师,测试工程师
2892,0,4,7,Java,Java
2893,0,3,0,前端开发,前端开发
2894,2,0,2,实施工程师,实施工程师
2895,0,2,2,硬件测试,硬件测试
2896,2,5,0,Java,Java
2897,0,10,0,C/C++,C/C++
2898,0,2,0,硬件测试,硬件测试
2899,2,1,0,科研人员,科研人员
2900,2,1,0,科研人员,科研人员
2901,2,4,7,技术支持工程师,技术支持工程师
2902,6,4,1,科研人员,科研人员
2903,0,0,0,技术支持工程师,技术支持工程师
2904,0,14,4,前端开发,前端开发
2905,2,2,2,软件测试,软件测试
2906,2,7,0,软件测试,软件测试
2907,0,0,0,科研人员,科研人员
2908,2,12,4,Java,Java
2909,0,0,0,科研人员,科研人员
2910,0,0,0,实施工程师,实施工程师
2911,2,4,0,科研人员,科研人员
2912,0,5,7,软件测试,软件测试
2913,0,5,0,测试工程师,测试工程师
2914,0,4,0,技术支持工程师,技术支持工程师
2915,2,7,0,软件测试,软件测试
2916,2,4,3,前端开发,前端开发
2917,2,9,5,技术支持工程师,技术支持工程师
2918,0,7,4,软件测试,软件测试
2919,0,5,0,测试工程师,测试工程师
2920,0,13,5,软件测试,软件测试
2921,2,1,0,测试工程师,测试工程师
2922,2,2,7,硬件测试,硬件测试
2923,3,1,5,科研人员,科研人员
2924,1,3,0,技术支持工程师,技术支持工程师
2925,2,12,0,Java,Java
2926,0,0,0,Java,Java
2927,2,14,0,实施工程师,实施工程师
2928,0,0,0,科研人员,科研人员
2929,0,20,3,Java,Java
2930,3,5,6,软件测试,软件测试
2931,2,1,2,科研人员,科研人员
2932,3,0,0,科研人员,科研人员
2933,2,5,0,C/C++,C/C++
2934,0,9,4,C/C++,C/C++
2935,0,5,0,硬件测试,硬件测试
2936,2,1,0,软件测试,软件测试
2937,0,3,2,技术支持工程师,技术支持工程师
2938,0,0,0,Java,Java
2939,2,22,3,Java,Java
2940,2,21,1,软件测试,软件测试
2941,0,0,0,C/C++,C/C++
2942,0,1,0,技术支持工程师,技术支持工程师
2943,2,1,0,测试工程师,测试工程师
2944,0,0,0,技术支持工程师,技术支持工程师
2945,1,2,2,测试工程师,测试工程师
2946,2,1,0,测试工程师,测试工程师
2947,0,5,1,软件测试,软件测试
2948,0,2,2,科研人员,科研人员
2949,0,7,2,C/C++,C/C++
2950,2,5,1,科研人员,科研人员
2951,2,1,0,C/C++,C/C++
2952,2,7,0,软件测试,软件测试
2953,0,3,0,技术支持工程师,技术支持工程师
2954,0,6,0,技术支持工程师,技术支持工程师
2955,2,1,2,硬件测试,硬件测试
2956,2,5,2,科研人员,科研人员
2957,0,21,0,软件测试,软件测试
2958,0,5,0,硬件测试,硬件测试
2959,2,2,7,实施工程师,实施工程师
2960,2,3,2,技术支持工程师,技术支持工程师
2961,0,2,0,前端开发,前端开发
2962,2,3,5,技术支持工程师,技术支持工程师
2963,0,2,0,测试工程师,测试工程师
2964,0,4,0,C/C++,C/C++
2965,0,2,3,科研人员,科研人员
2966,2,1,1,科研人员,科研人员
2967,2,5,5,软件测试,软件测试
2968,0,5,0,硬件测试,硬件测试
2969,1,0,0,C/C++,C/C++
2970,0,0,0,软件测试,软件测试
2971,0,5,6,实施工程师,实施工程师
2972,0,0,0,Java,Java
2973,2,7,0,软件测试,软件测试
2974,0,1,0,技术支持工程师,技术支持工程师
2975,3,12,0,前端开发,前端开发
2976,3,1,2,软件测试,软件测试
2977,0,14,4,前端开发,前端开发
2978,0,4,6,技术支持工程师,技术支持工程师
2979,2,1,0,软件测试,软件测试
2980,0,0,0,技术支持工程师,技术支持工程师
2981,0,0,0,科研人员,科研人员
2982,0,2,0,软件测试,软件测试
2983,0,0,0,实施工程师,实施工程师
2984,0,0,0,Java,Java
2985,2,1,0,软件测试,软件测试
2986,0,13,7,Java,Java
2987,3,13,5,测试工程师,测试工程师
2988,0,18,12,测试工程师,测试工程师
2989,0,0,2,实施工程师,实施工程师
2990,0,0,0,前端开发,前端开发
2991,0,2,0,硬件测试,硬件测试
2992,2,17,3,前端开发,前端开发
2993,0,9,2,前端开发,前端开发
2994,0,2,0,技术支持工程师,技术支持工程师
2995,2,1,3,科研人员,科研人员
2996,0,0,0,技术支持工程师,技术支持工程师
2997,0,11,0,Java,Java
2998,4,6,5,软件测试,软件测试
2999,2,2,4,科研人员,科研人员
3000,0,0,0,实施工程师,实施工程师
3001,2,1,2,科研人员,科研人员
3002,0,3,0,实施工程师,实施工程师
3003,2,11,0,C/C++,C/C++
3004,4,1,2,实施工程师,实施工程师
3005,2,3,0,测试工程师,测试工程师
3006,0,8,1,前端开发,前端开发
3007,0,21,0,Java,Java
3008,2,2,2,测试工程师,测试工程师
3009,0,5,0,Java,Java
3010,0,24,0,Java,Java
3011,0,3,0,实施工程师,实施工程师
3012,0,14,0,Java,Java
3013,0,17,0,Java,Java
3014,0,2,0,软件测试,软件测试
3015,2,14,5,Java,Java
3016,0,6,7,实施工程师,实施工程师
3017,0,0,0,前端开发,前端开发
3018,0,15,0,前端开发,前端开发
3019,2,0,4,科研人员,科研人员
3020,2,3,2,C/C++,C/C++
3021,2,16,6,实施工程师,实施工程师
3022,2,0,6,科研人员,科研人员
3023,2,3,3,技术支持工程师,技术支持工程师
3024,0,14,0,Java,Java
3025,0,3,0,实施工程师,实施工程师
3026,2,1,0,软件测试,软件测试
3027,2,3,3,Java,Java
3028,0,0,2,技术支持工程师,技术支持工程师
3029,8,1,0,科研人员,科研人员
3030,2,5,1,实施工程师,实施工程师
3031,2,2,6,实施工程师,实施工程师
3032,0,13,0,Java,Java
3033,0,4,4,C/C++,C/C++
3034,3,4,5,技术支持工程师,技术支持工程师
3035,0,8,1,前端开发,前端开发
3036,2,6,15,实施工程师,实施工程师
3037,2,14,0,C/C++,C/C++
3038,2,1,2,科研人员,科研人员
3039,0,0,0,测试工程师,测试工程师
3040,2,3,7,技术支持工程师,技术支持工程师
3041,0,2,0,实施工程师,实施工程师
3042,0,2,0,技术支持工程师,技术支持工程师
3043,0,8,1,前端开发,前端开发
3044,0,2,7,技术支持工程师,技术支持工程师
3045,0,2,0,软件测试,软件测试
3046,0,13,0,C/C++,C/C++
3047,0,6,0,C/C++,C/C++
3048,2,1,0,测试工程师,测试工程师
3049,0,0,0,技术支持工程师,技术支持工程师
3050,2,3,6,实施工程师,实施工程师
3051,0,2,0,软件测试,软件测试
3052,2,13,10,实施工程师,实施工程师
3053,0,1,0,测试工程师,测试工程师
3054,0,0,0,软件测试,软件测试
3055,0,4,0,测试工程师,测试工程师
3056,0,5,1,软件测试,软件测试
3057,1,10,1,实施工程师,实施工程师
3058,2,2,4,实施工程师,实施工程师
3059,0,2,0,软件测试,软件测试
3060,2,6,0,C/C++,C/C++
3061,0,0,0,软件测试,软件测试
3062,0,14,0,Java,Java
3063,0,0,0,实施工程师,实施工程师
3064,0,14,4,前端开发,前端开发
3065,0,0,0,软件测试,软件测试
3066,0,1,0,Java,Java
3067,0,1,4,技术支持工程师,技术支持工程师
3068,0,4,0,实施工程师,实施工程师
3069,2,9,0,C/C++,C/C++
3070,2,7,3,实施工程师,实施工程师
3071,0,0,0,实施工程师,实施工程师
3072,0,0,0,测试工程师,测试工程师
3073,4,2,1,实施工程师,实施工程师
3074,2,0,5,科研人员,科研人员
3075,0,2,0,测试工程师,测试工程师
3076,3,1,2,实施工程师,实施工程师
3077,2,12,9,前端开发,前端开发
3078,2,4,0,测试工程师,测试工程师
3079,2,3,0,C/C++,C/C++
3080,0,5,7,C/C++,C/C++
3081,0,3,1,硬件测试,硬件测试
3082,0,4,4,C/C++,C/C++
3083,0,13,0,C/C++,C/C++
3084,0,3,0,前端开发,前端开发
3085,4,8,2,C/C++,C/C++
3086,0,0,0,Java,Java
3087,0,21,1,Java,Java
3088,2,2,4,实施工程师,实施工程师
3089,0,15,3,前端开发,前端开发
3090,0,3,0,技术支持工程师,技术支持工程师
3091,0,2,0,前端开发,前端开发
3092,0,4,0,实施工程师,实施工程师
3093,0,1,0,科研人员,科研人员
3094,0,2,1,科研人员,科研人员
3095,3,9,0,软件测试,软件测试
3096,0,0,0,科研人员,科研人员
3097,0,0,0,Java,Java
3098,2,3,5,软件测试,软件测试
3099,0,3,0,实施工程师,实施工程师
3100,2,5,0,软件测试,软件测试
3101,2,2,5,技术支持工程师,技术支持工程师
3102,0,2,3,科研人员,科研人员
3103,0,3,0,技术支持工程师,技术支持工程师
3104,0,2,0,测试工程师,测试工程师
3105,0,5,0,硬件测试,硬件测试
3106,0,5,6,软件测试,软件测试
3107,3,6,5,实施工程师,实施工程师
3108,2,5,1,实施工程师,实施工程师
3109,2,3,0,技术支持工程师,技术支持工程师
3110,0,3,3,实施工程师,实施工程师
3111,2,1,0,测试工程师,测试工程师
3112,0,5,0,Java,Java
3113,0,4,2,软件测试,软件测试
3114,2,1,0,软件测试,软件测试
3115,0,2,0,技术支持工程师,技术支持工程师
3116,0,8,9,实施工程师,实施工程师
3117,0,1,0,实施工程师,实施工程师
3118,0,3,0,技术支持工程师,技术支持工程师
3119,2,12,0,Java,Java
3120,2,21,0,C/C++,C/C++
3121,2,7,0,软件测试,软件测试
3122,0,5,0,软件测试,软件测试
3123,2,13,5,测试工程师,测试工程师
3124,0,8,1,前端开发,前端开发
3125,0,0,0,科研人员,科研人员
3126,0,2,4,硬件测试,硬件测试
3127,4,10,0,C/C++,C/C++
3128,2,10,5,实施工程师,实施工程师
3129,2,15,0,Java,Java
3130,2,0,0,技术支持工程师,技术支持工程师
3131,3,2,0,测试工程师,测试工程师
3132,2,0,0,技术支持工程师,技术支持工程师
3133,2,2,5,技术支持工程师,技术支持工程师
3134,0,3,0,实施工程师,实施工程师
3135,3,11,0,Java,Java
3136,2,19,8,Java,Java
3137,0,5,1,软件测试,软件测试
3138,0,0,0,实施工程师,实施工程师
3139,2,1,2,科研人员,科研人员
3140,2,9,0,C/C++,C/C++
3141,0,6,1,前端开发,前端开发
3142,0,3,0,C/C++,C/C++
3143,0,0,0,测试工程师,测试工程师
3144,2,17,4,前端开发,前端开发
3145,0,9,0,测试工程师,测试工程师
3146,0,8,0,C/C++,C/C++
3147,1,0,6,技术支持工程师,技术支持工程师
3148,0,9,2,前端开发,前端开发
3149,0,13,7,Java,Java
3150,0,7,2,测试工程师,测试工程师
3151,2,2,9,实施工程师,实施工程师
3152,0,0,0,软件测试,软件测试
3153,0,0,0,科研人员,科研人员
3154,3,6,5,实施工程师,实施工程师
3155,0,4,0,前端开发,前端开发
3156,4,2,4,科研人员,科研人员
3157,0,5,0,硬件测试,硬件测试
3158,0,0,0,科研人员,科研人员
3159,0,1,0,技术支持工程师,技术支持工程师
3160,0,2,0,技术支持工程师,技术支持工程师
3161,2,8,4,软件测试,软件测试
3162,0,0,0,实施工程师,实施工程师
3163,0,0,0,科研人员,科研人员
3164,0,2,3,实施工程师,实施工程师
3165,0,3,0,实施工程师,实施工程师
3166,2,1,0,测试工程师,测试工程师
3167,2,4,4,C/C++,C/C++
3168,0,0,0,C/C++,C/C++
3169,0,3,0,科研人员,科研人员
3170,2,3,2,技术支持工程师,技术支持工程师
3171,0,1,0,技术支持工程师,技术支持工程师
3172,0,0,0,科研人员,科研人员
3173,3,1,3,科研人员,科研人员
3174,4,11,0,Java,Java
3175,0,0,0,实施工程师,实施工程师
3176,0,0,0,前端开发,前端开发
3177,0,0,0,前端开发,前端开发
3178,0,3,0,实施工程师,实施工程师
3179,0,3,0,技术支持工程师,技术支持工程师
3180,0,0,0,科研人员,科研人员
3181,2,4,0,科研人员,科研人员
3182,0,5,7,测试工程师,测试工程师
3183,0,0,0,科研人员,科研人员
3184,2,11,0,C/C++,C/C++
3185,2,0,3,科研人员,科研人员
3186,2,14,4,Java,Java
3187,0,2,0,硬件测试,硬件测试
3188,0,0,0,科研人员,科研人员
3189,2,5,5,测试工程师,测试工程师
3190,2,10,3,软件测试,软件测试
3191,0,0,0,技术支持工程师,技术支持工程师
3192,0,0,0,C/C++,C/C++
3193,0,0,0,实施工程师,实施工程师
3194,0,3,0,技术支持工程师,技术支持工程师
3195,2,18,0,前端开发,前端开发
3196,2,9,6,测试工程师,测试工程师
3197,0,0,0,科研人员,科研人员
3198,2,9,0,Java,Java
3199,0,10,1,Java,Java
3200,0,7,4,软件测试,软件测试
3201,0,14,4,前端开发,前端开发
3202,3,1,6,技术支持工程师,技术支持工程师
3203,0,0,0,C/C++,C/C++
3204,0,16,4,前端开发,前端开发
3205,2,11,5,软件测试,软件测试
3206,0,0,0,测试工程师,测试工程师
3207,2,3,4,技术支持工程师,技术支持工程师
3208,2,6,15,技术支持工程师,技术支持工程师
3209,0,5,0,硬件测试,硬件测试
3210,2,3,6,硬件测试,硬件测试
3211,2,13,0,Java,Java
3212,0,1,0,技术支持工程师,技术支持工程师
3213,0,1,0,实施工程师,实施工程师
3214,2,21,10,前端开发,前端开发
3215,0,8,3,软件测试,软件测试
3216,0,0,0,实施工程师,实施工程师
3217,2,3,6,科研人员,科研人员
3218,0,9,4,软件测试,软件测试
3219,4,0,0,科研人员,科研人员
3220,2,10,4,Java,Java
3221,2,2,0,科研人员,科研人员
3222,0,4,5,实施工程师,实施工程师
3223,0,0,0,前端开发,前端开发
3224,0,2,0,测试工程师,测试工程师
3225,0,5,0,C/C++,C/C++
3226,0,0,0,测试工程师,测试工程师
3227,0,0,0,科研人员,科研人员
3228,2,2,2,软件测试,软件测试
3229,2,1,2,科研人员,科研人员
3230,2,2,1,技术支持工程师,技术支持工程师
3231,0,0,0,测试工程师,测试工程师
3232,2,1,0,软件测试,软件测试
3233,0,5,0,软件测试,软件测试
3234,3,1,0,科研人员,科研人员
3235,0,13,0,C/C++,C/C++
3236,0,0,0,科研人员,科研人员
3237,0,2,0,硬件测试,硬件测试
3238,4,0,0,测试工程师,测试工程师
3239,0,1,0,技术支持工程师,技术支持工程师
3240,2,5,5,技术支持工程师,技术支持工程师
3241,2,7,0,前端开发,前端开发
3242,0,3,0,技术支持工程师,技术支持工程师
3243,2,5,9,实施工程师,实施工程师
3244,2,17,3,前端开发,前端开发
3245,0,1,5,科研人员,科研人员
3246,2,0,6,技术支持工程师,技术支持工程师
3247,2,12,0,Java,Java
3248,0,2,0,C/C++,C/C++
3249,2,1,0,测试工程师,测试工程师
3250,2,3,5,技术支持工程师,技术支持工程师
3251,2,7,11,实施工程师,实施工程师
3252,2,12,0,前端开发,前端开发
3253,0,17,0,Java,Java
3254,0,8,1,前端开发,前端开发
3255,0,7,2,科研人员,科研人员
3256,0,0,0,科研人员,科研人员
3257,2,9,5,Java,Java
3258,2,26,4,软件测试,软件测试
3259,2,8,0,技术支持工程师,技术支持工程师
3260,0,3,0,Java,Java
3261,2,17,2,Java,Java
3262,2,13,2,C/C++,C/C++
3263,0,13,7,Java,Java
3264,0,13,0,Java,Java
3265,0,21,3,Java,Java
3266,0,4,0,科研人员,科研人员
3267,2,9,3,软件测试,软件测试
3268,1,12,2,技术支持工程师,技术支持工程师
3269,0,1,2,技术支持工程师,技术支持工程师
3270,0,3,0,技术支持工程师,技术支持工程师
3271,0,7,0,实施工程师,实施工程师
3272,2,4,1,实施工程师,实施工程师
3273,0,3,0,技术支持工程师,技术支持工程师
3274,0,10,2,软件测试,软件测试
3275,2,9,7,C/C++,C/C++
3276,2,3,5,技术支持工程师,技术支持工程师
3277,2,11,4,C/C++,C/C++
3278,2,5,9,实施工程师,实施工程师
3279,0,2,2,硬件测试,硬件测试
3280,0,13,0,前端开发,前端开发
3281,2,2,2,技术支持工程师,技术支持工程师
3282,3,10,0,C/C++,C/C++
3283,2,15,0,Java,Java
3284,0,4,0,软件测试,软件测试
3285,0,7,3,实施工程师,实施工程师
3286,0,5,1,软件测试,软件测试
3287,2,1,0,科研人员,科研人员
3288,2,8,2,前端开发,前端开发
3289,2,10,5,Java,Java
3290,0,0,0,科研人员,科研人员
3291,4,6,6,科研人员,科研人员
3292,2,4,0,实施工程师,实施工程师
3293,2,1,3,软件测试,软件测试
3294,3,11,0,Java,Java
3295,2,2,0,技术支持工程师,技术支持工程师
3296,2,1,0,测试工程师,测试工程师
3297,0,0,0,软件测试,软件测试
3298,0,6,0,软件测试,软件测试
3299,2,1,4,科研人员,科研人员
3300,0,4,0,技术支持工程师,技术支持工程师
3301,2,10,0,软件测试,软件测试
3302,2,1,0,软件测试,软件测试
3303,2,4,0,测试工程师,测试工程师
3304,0,2,9,科研人员,科研人员
3305,0,8,3,技术支持工程师,技术支持工程师
3306,2,21,6,Java,Java
3307,0,1,0,测试工程师,测试工程师
3308,0,14,4,前端开发,前端开发
3309,0,0,0,科研人员,科研人员
3310,0,3,0,技术支持工程师,技术支持工程师
3311,0,0,0,技术支持工程师,技术支持工程师
3312,0,9,2,前端开发,前端开发
3313,4,5,7,科研人员,科研人员
3314,2,7,0,前端开发,前端开发
3315,0,11,0,Java,Java
3316,2,4,3,软件测试,软件测试
3317,2,1,2,科研人员,科研人员
3318,2,1,1,技术支持工程师,技术支持工程师
3319,0,5,0,硬件测试,硬件测试
3320,2,6,9,实施工程师,实施工程师
3321,0,0,0,实施工程师,实施工程师
3322,0,20,0,实施工程师,实施工程师
3323,2,3,4,技术支持工程师,技术支持工程师
3324,2,1,0,科研人员,科研人员
3325,0,1,0,技术支持工程师,技术支持工程师
3326,2,8,0,Java,Java
3327,0,2,3,技术支持工程师,技术支持工程师
3328,0,11,2,Java,Java
3329,0,2,0,C/C++,C/C++
3330,0,3,3,技术支持工程师,技术支持工程师
3331,2,2,2,科研人员,科研人员
3332,0,2,0,科研人员,科研人员
3333,2,6,1,实施工程师,实施工程师
3334,3,5,3,技术支持工程师,技术支持工程师
3335,0,8,0,Java,Java
3336,0,2,0,实施工程师,实施工程师
3337,0,3,0,C/C++,C/C++
3338,3,24,0,前端开发,前端开发
3339,2,3,6,科研人员,科研人员
3340,0,0,0,实施工程师,实施工程师
3341,0,1,0,实施工程师,实施工程师
3342,0,4,4,C/C++,C/C++
3343,0,4,0,测试工程师,测试工程师
3344,0,1,0,实施工程师,实施工程师
3345,2,4,4,Java,Java
3346,0,21,0,Java,Java
3347,0,2,0,Java,Java
3348,2,2,0,科研人员,科研人员
3349,2,9,2,C/C++,C/C++
3350,2,8,0,Java,Java
3351,2,9,2,实施工程师,实施工程师
3352,0,2,0,C/C++,C/C++
3353,0,2,0,实施工程师,实施工程师
3354,3,4,5,实施工程师,实施工程师
3355,1,5,6,C/C++,C/C++
3356,0,3,0,科研人员,科研人员
3357,2,2,4,技术支持工程师,技术支持工程师
3358,0,21,0,Java,Java
3359,2,1,3,实施工程师,实施工程师
3360,0,0,0,Java,Java
3361,0,5,0,前端开发,前端开发
3362,2,1,4,测试工程师,测试工程师
3363,2,27,6,Java,Java
3364,2,6,1,Java,Java
3365,0,0,0,测试工程师,测试工程师
3366,0,10,0,C/C++,C/C++
3367,0,7,5,Java,Java
3368,0,2,4,测试工程师,测试工程师
3369,2,10,4,软件测试,软件测试
3370,0,4,0,实施工程师,实施工程师
3371,3,1,6,测试工程师,测试工程师
3372,2,0,0,科研人员,科研人员
3373,0,3,0,Java,Java
3374,0,12,1,Java,Java
3375,1,2,5,软件测试,软件测试
3376,2,2,0,测试工程师,测试工程师
3377,0,1,0,测试工程师,测试工程师
3378,0,4,8,实施工程师,实施工程师
3379,0,1,8,科研人员,科研人员
3380,2,10,4,C/C++,C/C++
3381,0,1,0,Java,Java
3382,0,1,0,技术支持工程师,技术支持工程师
3383,0,0,0,实施工程师,实施工程师
3384,2,6,0,C/C++,C/C++
3385,0,1,0,技术支持工程师,技术支持工程师
3386,3,4,6,技术支持工程师,技术支持工程师
3387,2,1,0,技术支持工程师,技术支持工程师
3388,2,1,0,测试工程师,测试工程师
3389,2,0,0,科研人员,科研人员
3390,0,2,0,测试工程师,测试工程师
3391,0,0,0,科研人员,科研人员
3392,0,0,0,C/C++,C/C++
3393,0,0,0,软件测试,软件测试
3394,0,9,0,Java,Java
3395,2,2,0,测试工程师,测试工程师
3396,2,1,4,前端开发,前端开发
3397,0,0,0,技术支持工程师,技术支持工程师
3398,0,0,0,硬件测试,硬件测试
3399,1,3,10,实施工程师,实施工程师
3400,2,4,5,测试工程师,测试工程师
3401,2,3,5,技术支持工程师,技术支持工程师
3402,0,3,0,测试工程师,测试工程师
3403,2,3,6,科研人员,科研人员
3404,2,24,0,Java,Java
3405,0,21,0,Java,Java
3406,2,13,5,测试工程师,测试工程师
3407,2,7,0,测试工程师,测试工程师
3408,2,3,0,科研人员,科研人员
3409,0,0,0,技术支持工程师,技术支持工程师
3410,0,1,0,技术支持工程师,技术支持工程师
3411,0,0,0,科研人员,科研人员
3412,0,10,2,C/C++,C/C++
3413,0,16,1,实施工程师,实施工程师
3414,2,2,2,技术支持工程师,技术支持工程师
3415,0,1,0,硬件测试,硬件测试
3416,1,6,2,软件测试,软件测试
3417,0,0,0,实施工程师,实施工程师
3418,0,0,0,实施工程师,实施工程师
3419,0,3,0,硬件测试,硬件测试
3420,2,5,1,科研人员,科研人员
3421,2,4,3,软件测试,软件测试
3422,2,4,2,科研人员,科研人员
3423,0,0,0,Java,Java
3424,0,1,0,实施工程师,实施工程师
3425,1,4,6,Java,Java
3426,2,0,0,实施工程师,实施工程师
3427,0,0,0,软件测试,软件测试
3428,0,1,0,科研人员,科研人员
3429,0,1,0,实施工程师,实施工程师
3430,2,2,0,软件测试,软件测试
3431,2,26,5,Java,Java
3432,2,11,0,测试工程师,测试工程师
3433,4,0,0,科研人员,科研人员
3434,2,1,0,测试工程师,测试工程师
3435,0,0,0,Java,Java
3436,0,24,3,Java,Java
3437,0,0,0,Java,Java
3438,2,6,3,技术支持工程师,技术支持工程师
3439,2,4,3,软件测试,软件测试
3440,0,12,3,C/C++,C/C++
3441,2,2,3,科研人员,科研人员
3442,0,5,0,前端开发,前端开发
3443,0,2,0,实施工程师,实施工程师
3444,0,5,0,硬件测试,硬件测试
3445,3,3,3,技术支持工程师,技术支持工程师
3446,0,1,0,科研人员,科研人员
3447,0,3,0,技术支持工程师,技术支持工程师
3448,0,5,0,软件测试,软件测试
3449,2,13,11,前端开发,前端开发
3450,0,0,0,技术支持工程师,技术支持工程师
3451,0,14,4,前端开发,前端开发
3452,2,9,0,C/C++,C/C++
3453,0,1,0,技术支持工程师,技术支持工程师
3454,2,10,0,C/C++,C/C++
3455,0,3,0,技术支持工程师,技术支持工程师
3456,2,5,3,硬件测试,硬件测试
3457,0,3,0,前端开发,前端开发
3458,2,2,4,技术支持工程师,技术支持工程师
3459,2,4,2,技术支持工程师,技术支持工程师
3460,2,1,0,测试工程师,测试工程师
3461,0,3,12,实施工程师,实施工程师
3462,3,6,2,测试工程师,测试工程师
3463,0,7,4,C/C++,C/C++
3464,0,0,0,测试工程师,测试工程师
3465,0,0,0,技术支持工程师,技术支持工程师
3466,2,2,2,实施工程师,实施工程师
3467,2,1,0,测试工程师,测试工程师
3468,0,0,0,技术支持工程师,技术支持工程师
3469,2,4,2,测试工程师,测试工程师
3470,4,7,4,科研人员,科研人员
3471,0,1,3,技术支持工程师,技术支持工程师
3472,0,9,3,C/C++,C/C++
3473,0,15,0,Java,Java
3474,0,0,0,实施工程师,实施工程师
3475,0,5,0,技术支持工程师,技术支持工程师
3476,2,7,3,实施工程师,实施工程师
3477,0,7,2,C/C++,C/C++
3478,0,5,0,硬件测试,硬件测试
3479,2,9,0,C/C++,C/C++
3480,2,7,0,软件测试,软件测试
3481,0,0,0,科研人员,科研人员
3482,2,4,0,技术支持工程师,技术支持工程师
3483,0,5,4,软件测试,软件测试
3484,0,1,0,实施工程师,实施工程师
3485,2,6,4,实施工程师,实施工程师
3486,2,6,2,硬件测试,硬件测试
3487,0,3,0,技术支持工程师,技术支持工程师
3488,0,0,0,软件测试,软件测试
3489,2,2,0,科研人员,科研人员
3490,2,5,0,软件测试,软件测试
3491,0,7,0,测试工程师,测试工程师
3492,2,1,4,技术支持工程师,技术支持工程师
3493,0,0,0,软件测试,软件测试
3494,2,9,1,硬件测试,硬件测试
3495,2,25,4,软件测试,软件测试
3496,2,7,0,软件测试,软件测试
3497,3,3,3,技术支持工程师,技术支持工程师
3498,2,10,9,C/C++,C/C++
3499,2,4,3,实施工程师,实施工程师
3500,0,7,3,实施工程师,实施工程师
3501,0,0,0,测试工程师,测试工程师
3502,0,1,0,实施工程师,实施工程师
3503,2,2,3,实施工程师,实施工程师
3504,0,0,0,实施工程师,实施工程师
3505,0,2,3,实施工程师,实施工程师
3506,0,2,3,测试工程师,测试工程师
3507,0,0,0,技术支持工程师,技术支持工程师
3508,2,0,0,技术支持工程师,技术支持工程师
3509,0,0,0,技术支持工程师,技术支持工程师
3510,2,5,4,Java,Java
3511,2,2,3,科研人员,科研人员
3512,2,2,2,软件测试,软件测试
3513,2,3,6,测试工程师,测试工程师
3514,0,2,0,测试工程师,测试工程师
3515,0,5,3,实施工程师,实施工程师
3516,0,5,0,测试工程师,测试工程师
3517,0,1,0,实施工程师,实施工程师
3518,0,2,2,硬件测试,硬件测试
3519,2,5,0,软件测试,软件测试
3520,0,0,0,C/C++,C/C++
3521,3,10,0,C/C++,C/C++
3522,2,0,0,技术支持工程师,技术支持工程师
3523,2,2,2,科研人员,科研人员
3524,0,16,6,技术支持工程师,技术支持工程师
3525,2,2,4,硬件测试,硬件测试
3526,2,14,0,Java,Java
3527,0,0,0,C/C++,C/C++
3528,0,1,2,技术支持工程师,技术支持工程师
3529,0,1,0,技术支持工程师,技术支持工程师
3530,0,6,2,C/C++,C/C++
3531,3,1,2,技术支持工程师,技术支持工程师
3532,2,3,2,技术支持工程师,技术支持工程师
3533,2,8,3,Java,Java
3534,0,1,0,实施工程师,实施工程师
3535,0,0,0,前端开发,前端开发
3536,3,14,2,技术支持工程师,技术支持工程师
3537,2,4,0,测试工程师,测试工程师
3538,2,20,3,C/C++,C/C++
3539,2,1,0,软件测试,软件测试
3540,2,2,2,Java,Java
3541,0,1,0,实施工程师,实施工程师
3542,2,21,4,Java,Java
3543,2,1,4,科研人员,科研人员
3544,0,1,0,软件测试,软件测试
3545,0,5,0,测试工程师,测试工程师
3546,3,3,2,实施工程师,实施工程师
3547,0,6,3,实施工程师,实施工程师
3548,0,23,2,Java,Java
3549,0,10,3,Java,Java
3550,2,1,0,软件测试,软件测试
